model,dataset,dataset_label,code_id,imagenet_code_total,ood_code_total,l1_spatial_distance,imagenet_effective_support,ood_effective_support,effective_support_ratio,imagenet_zero_fraction,ood_zero_fraction,imagenet_max_position_mass,ood_max_position_mass,zero_fraction_delta,max_position_mass_delta
LlamaGen,objectnet,ObjectNet,2785,683,614,0.7792360776608277,204.654428017311,183.1952476173796,0.8951443142089442,0.07421875,0.15234375,0.01171303074670571,0.017915309446254073,0.078125,0.006202278699548362
LlamaGen,objectnet,ObjectNet,2786,756,547,0.6935424586247255,208.54117151021742,193.83642152701367,0.9294875449451319,0.05859375,0.12890625,0.013227513227513227,0.010968921389396709,0.0703125,-0.002258591838116518
LlamaGen,objectnet,ObjectNet,2787,722,723,0.7488764496959804,201.52369816596993,189.9698107476495,0.9426673511677771,0.08203125,0.1171875,0.012465373961218837,0.015214384508990318,0.03515625,0.0027490105477714806
LlamaGen,objectnet,ObjectNet,2788,848,910,0.6851596516690857,218.17847751550093,202.4519729193651,0.9279190836088839,0.0234375,0.09375,0.01061320754716981,0.01098901098901099,0.0703125,0.00037580344184117917
LlamaGen,objectnet,ObjectNet,2789,753,756,0.7625160732730454,212.12770269334007,192.27545502117175,0.9064136959948721,0.04296875,0.1328125,0.009296148738379814,0.011904761904761904,0.08984375,0.0026086131663820896
LlamaGen,objectnet,ObjectNet,2790,682,559,0.7507751063640036,199.6062147720171,179.25407433193143,0.8980385432220578,0.08984375,0.1640625,0.011730205278592375,0.017889087656529516,0.07421875,0.006158882377937141
LlamaGen,objectnet,ObjectNet,2791,760,674,0.7216461033890365,202.43132544612905,188.19118397982584,0.9296544572095251,0.0703125,0.13671875,0.014473684210526316,0.01483679525222552,0.06640625,0.00036311104169920415
LlamaGen,objectnet,ObjectNet,2792,718,1124,0.6645337483519861,209.45645649430418,213.0211220363499,1.0170186472248597,0.078125,0.06640625,0.011142061281337047,0.012455516014234875,-0.01171875,0.0013134547328978279
LlamaGen,objectnet,ObjectNet,2793,665,373,0.7906387953798706,208.62525705391315,155.70779985550055,0.7463516261373012,0.06640625,0.28125,0.012030075187969926,0.024128686327077747,0.21484375,0.012098611139107821
LlamaGen,objectnet,ObjectNet,2794,805,734,0.7772572647113577,211.10287540902942,180.5889564098926,0.8554547448014929,0.06640625,0.1640625,0.012422360248447204,0.017711171662125342,0.09765625,0.005288811413678138
LlamaGen,objectnet,ObjectNet,2795,805,1038,0.6143036656733565,212.25286285101208,216.1442097568004,1.0183335426128965,0.0625,0.05078125,0.011180124223602485,0.010597302504816955,-0.01171875,-0.0005828217187855301
LlamaGen,objectnet,ObjectNet,2796,835,813,0.5844134609010762,218.33553205273677,208.764080870372,0.9561617337664816,0.04296875,0.0546875,0.010778443113772455,0.013530135301353014,0.01171875,0.0027516921875805588
LlamaGen,objectnet,ObjectNet,2797,659,674,0.7204423571367462,205.97617157136858,188.5245930173595,0.9152737988046239,0.07421875,0.14453125,0.013657056145675266,0.013353115727002967,0.0703125,-0.000303940418672299
LlamaGen,objectnet,ObjectNet,2798,718,534,0.8948181068928462,209.25447469761596,149.88118070253753,0.7162627270892244,0.078125,0.25,0.011142061281337047,0.026217228464419477,0.171875,0.01507516718308243
LlamaGen,objectnet,ObjectNet,2799,750,456,1.0607368421052632,166.31938585830122,161.5768802358193,0.9714855511400072,0.12890625,0.26171875,0.02,0.015350877192982455,0.1328125,-0.004649122807017545
LlamaGen,objectnet,ObjectNet,2800,801,1008,0.7972177635098983,211.75445920324034,164.33040944819916,0.7760422617144325,0.05078125,0.1015625,0.012484394506866416,0.0248015873015873,0.05078125,0.012317192794720884
LlamaGen,objectnet,ObjectNet,2801,757,773,0.9061608685472886,211.76531322130774,142.82329268669946,0.6744413922852435,0.05078125,0.125,0.011889035667107,0.05821474773609314,0.07421875,0.04632571206898614
LlamaGen,objectnet,ObjectNet,2802,826,926,0.757058660488759,215.93203113435257,178.04447571058628,0.8245394385227048,0.046875,0.0390625,0.010895883777239709,0.06803455723542116,-0.0078125,0.05713867345818145
LlamaGen,objectnet,ObjectNet,2803,582,461,0.9156472929758258,192.51519311305088,179.34149927992155,0.9315706276470692,0.12109375,0.19140625,0.013745704467353952,0.015184381778741865,0.0703125,0.001438677311387913
LlamaGen,objectnet,ObjectNet,2804,798,473,0.7107991967233094,217.24565819798923,180.0991750136279,0.8290116198754708,0.04296875,0.1875,0.010025062656641603,0.012684989429175475,0.14453125,0.002659926772533872
LlamaGen,objectnet,ObjectNet,2805,673,680,0.723844069574338,211.72329040020776,189.38392937278184,0.8944879376038452,0.06640625,0.140625,0.010401188707280832,0.011764705882352941,0.07421875,0.0013635171750721094
LlamaGen,objectnet,ObjectNet,2806,781,930,0.8700232676607051,195.49044460432762,118.95619454651998,0.6085013248974248,0.08984375,0.140625,0.01792573623559539,0.03978494623655914,0.05078125,0.02185921000096375
LlamaGen,objectnet,ObjectNet,2807,675,497,0.7548759221998659,205.32268653909986,179.25278093152454,0.8730295904120132,0.0859375,0.18359375,0.013333333333333334,0.01609657947686117,0.09765625,0.002763246143527834
LlamaGen,objectnet,ObjectNet,2808,826,963,0.6127768600444032,213.08216450170175,216.22259941767504,1.014738140676003,0.046875,0.02734375,0.012106537530266344,0.012461059190031152,-0.01953125,0.00035452165976480876
LlamaGen,objectnet,ObjectNet,2809,902,1077,0.7193361703178947,204.50600957701215,199.4710249688122,0.9753797718775404,0.0546875,0.0390625,0.01662971175166297,0.016713091922005572,-0.015625,8.338017034260209e-05
LlamaGen,objectnet,ObjectNet,2810,800,751,0.6024300932090547,221.45132210739453,206.96440420795952,0.93458193086601,0.02734375,0.06640625,0.01,0.013315579227696404,0.0390625,0.003315579227696404
LlamaGen,objectnet,ObjectNet,2811,721,610,0.805888906573293,206.60018916506547,186.53634655480155,0.9028856522767571,0.0546875,0.16015625,0.012482662968099861,0.014754098360655738,0.10546875,0.002271435392555877
LlamaGen,objectnet,ObjectNet,2812,688,602,0.7720099667774086,205.18823032078026,184.53103705906835,0.8993256424629348,0.0625,0.16015625,0.011627906976744186,0.014950166112956811,0.09765625,0.0033222591362126255
LlamaGen,objectnet,ObjectNet,2813,831,833,0.690026190981808,215.15550309402528,197.9541827464996,0.9200516830842644,0.0390625,0.09765625,0.010830324909747292,0.013205282112845138,0.05859375,0.0023749572030978463
LlamaGen,objectnet,ObjectNet,2814,883,1706,0.6446875261385105,216.9996750703991,202.10087013097387,0.9313418099147304,0.02734375,0.1171875,0.010192525481313703,0.011723329425556858,0.08984375,0.0015308039442431549
LlamaGen,objectnet,ObjectNet,2815,786,783,0.7208524660485703,207.99005831384886,189.25317824982193,0.9099145400702099,0.05078125,0.140625,0.011450381679389313,0.01277139208173691,0.08984375,0.0013210104023475971
LlamaGen,objectnet,ObjectNet,2816,902,700,0.7294393411466582,218.4834524196191,197.69590883783752,0.904855295210838,0.03125,0.10546875,0.011086474501108648,0.012857142857142857,0.07421875,0.0017706683560342086
LlamaGen,objectnet,ObjectNet,2817,886,829,0.6529447483573726,215.28348334591726,200.608499149612,0.931834138094442,0.0390625,0.10546875,0.010158013544018058,0.010856453558504222,0.06640625,0.0006984400144861638
LlamaGen,objectnet,ObjectNet,2818,954,836,0.6672986067226385,219.87839119192867,195.1292590210676,0.8874417261437123,0.0234375,0.1015625,0.009433962264150943,0.014354066985645933,0.078125,0.00492010472149499
LlamaGen,objectnet,ObjectNet,2819,812,393,0.763477857581569,218.19659109053288,172.62396495765043,0.7911396053205354,0.02734375,0.22265625,0.011083743842364532,0.017811704834605598,0.1953125,0.006727960992241065
LlamaGen,objectnet,ObjectNet,2820,646,412,0.8233190056809643,197.4085318031327,152.91099580244617,0.7745916268448718,0.10546875,0.27734375,0.01393188854489164,0.019417475728155338,0.171875,0.005485587183263698
LlamaGen,objectnet,ObjectNet,2821,808,746,0.7171050885249384,207.9295962026404,185.61398336791675,0.8926770731907944,0.06640625,0.1328125,0.011138613861386138,0.0160857908847185,0.06640625,0.004947177023332361
LlamaGen,objectnet,ObjectNet,2822,915,1349,0.6520142424868451,214.1036227201649,216.551522023884,1.011433245606117,0.03515625,0.03515625,0.013114754098360656,0.01111934766493699,0.0,-0.001995406433423665
LlamaGen,objectnet,ObjectNet,2823,652,658,0.7303037648945494,204.86077925382247,184.3506897273196,0.8998827906385591,0.08203125,0.15625,0.010736196319018405,0.013677811550151976,0.07421875,0.0029416152311335705
LlamaGen,objectnet,ObjectNet,2824,835,804,0.9970983406321685,215.620099119688,125.39762501854348,0.5815674212677958,0.0390625,0.1640625,0.009580838323353293,0.03482587064676617,0.125,0.025245032323412877
LlamaGen,objectnet,ObjectNet,2825,611,647,0.8358557815626446,196.03235214879047,164.29080774703877,0.8380800717135733,0.09765625,0.1171875,0.016366612111292964,0.0633693972179289,0.01953125,0.04700278510663594
LlamaGen,objectnet,ObjectNet,2826,756,581,0.7664308025753809,215.79682260612168,179.54122887011917,0.8319919946079224,0.04296875,0.17578125,0.013227513227513227,0.013769363166953529,0.1328125,0.0005418499394403021
LlamaGen,objectnet,ObjectNet,2827,663,584,0.7181346722039712,211.48057067672818,192.524632173972,0.9103655790123034,0.0703125,0.12109375,0.010558069381598794,0.011986301369863013,0.05078125,0.001428231988264219
LlamaGen,objectnet,ObjectNet,2828,813,544,0.7171197814919326,205.55034679463924,192.29935909221018,0.9355341019411277,0.0703125,0.12890625,0.012300123001230012,0.012867647058823529,0.05859375,0.0005675240575935166
LlamaGen,objectnet,ObjectNet,2829,737,1172,0.7081054547306904,210.44158128920733,201.5411545720347,0.957705950208857,0.0546875,0.11328125,0.010854816824966078,0.011092150170648464,0.05859375,0.00023733334568238652
LlamaGen,objectnet,ObjectNet,2830,749,540,0.8539781436977699,207.4501096655116,163.65322997789767,0.7888799395756833,0.06640625,0.20703125,0.014686248331108143,0.03518518518518519,0.140625,0.020498936854077044
LlamaGen,objectnet,ObjectNet,2831,707,480,0.7614450730787364,209.42061684042423,182.64196526824722,0.8721298219048701,0.04296875,0.17578125,0.011315417256011316,0.014583333333333334,0.1328125,0.0032679160773220178
LlamaGen,objectnet,ObjectNet,2832,776,634,0.7785700347978797,210.08785416189244,183.9035345430521,0.875364905204549,0.05859375,0.14453125,0.01288659793814433,0.014195583596214511,0.0859375,0.001308985658070182
LlamaGen,objectnet,ObjectNet,2833,902,1771,0.7564694054619823,226.83361027847317,173.4323562457744,0.7645796230675845,0.00390625,0.0703125,0.009977827050997782,0.02710333145115754,0.06640625,0.01712550440015976
LlamaGen,objectnet,ObjectNet,2834,778,484,0.79221993243961,209.9514152525855,180.50885317880105,0.8597648792299729,0.05859375,0.17578125,0.011568123393316195,0.014462809917355372,0.1171875,0.002894686524039177
LlamaGen,objectnet,ObjectNet,2835,886,1179,0.7614269275910066,219.27602908990386,194.96629808659327,0.8891363953268986,0.03515625,0.12109375,0.011286681715575621,0.01102629346904156,0.0859375,-0.0002603882465340608
LlamaGen,objectnet,ObjectNet,2836,852,432,0.9394235785080856,204.6409032304891,143.3042996019777,0.7002720245061304,0.06640625,0.26953125,0.012910798122065728,0.03009259259259259,0.203125,0.01718179447052686
LlamaGen,objectnet,ObjectNet,2837,711,837,0.6600728944542746,213.03057844511375,209.97748802088537,0.9856682996097906,0.0546875,0.0703125,0.009845288326300985,0.011947431302270013,0.015625,0.0021021429759690274
LlamaGen,objectnet,ObjectNet,2838,795,1117,0.6670585519388749,208.90051632086283,218.58883746665623,1.0463776792725228,0.03125,0.01953125,0.012578616352201259,0.008952551477170993,-0.01171875,-0.0036260648750302653
LlamaGen,objectnet,ObjectNet,2839,786,422,0.8134052072404521,219.17476400300268,172.64629721295825,0.7877106563718851,0.0234375,0.21484375,0.011450381679389313,0.016587677725118485,0.19140625,0.005137296045729172
LlamaGen,objectnet,ObjectNet,2840,649,564,0.7133724551683442,208.4611245140197,188.9212473921485,0.906266085979225,0.07421875,0.1484375,0.01078582434514638,0.014184397163120567,0.07421875,0.0033985728179741874
LlamaGen,objectnet,ObjectNet,2841,782,753,0.7635986319003611,211.4983573444068,190.61935342921194,0.9012805386417484,0.05859375,0.1171875,0.010230179028132993,0.01195219123505976,0.05859375,0.0017220122069267676
LlamaGen,objectnet,ObjectNet,2842,890,1018,0.7341912982053376,205.8471690272952,203.67681828709348,0.9894564945903438,0.0625,0.11328125,0.015730337078651686,0.010805500982318271,0.05078125,-0.004924836096333415
LlamaGen,objectnet,ObjectNet,2843,889,690,0.7644935687386902,221.1499172753553,179.01321338126127,0.809465432258655,0.03125,0.17578125,0.01124859392575928,0.014492753623188406,0.14453125,0.0032441596974291265
LlamaGen,objectnet,ObjectNet,2844,771,956,0.6905746490185544,211.97800801676328,200.11965673152497,0.9440585776034817,0.04296875,0.0859375,0.010376134889753566,0.012552301255230125,0.04296875,0.002176166365476559
LlamaGen,objectnet,ObjectNet,2845,709,958,0.7133249511941604,209.0938694093688,194.4584196008792,0.9300053614683653,0.0546875,0.09765625,0.012693935119887164,0.013569937369519834,0.04296875,0.0008760022496326694
LlamaGen,objectnet,ObjectNet,2846,761,842,0.7165968019326989,211.45284199434792,193.2225336177663,0.9137854653328853,0.0546875,0.12109375,0.011826544021024968,0.013064133016627079,0.06640625,0.0012375889956021107
LlamaGen,objectnet,ObjectNet,2847,779,418,0.8033609522698099,202.74069106539915,166.03760804826612,0.8189653846780393,0.0703125,0.234375,0.014120667522464698,0.0215311004784689,0.1640625,0.007410432956004203
LlamaGen,objectnet,ObjectNet,2848,620,692,0.7187954503076636,199.09271154796753,196.84752118863418,0.9887228902460731,0.109375,0.1171875,0.01129032258064516,0.011560693641618497,0.0078125,0.0002703710609733359
LlamaGen,objectnet,ObjectNet,2849,930,911,0.7330547785135088,219.33115958218735,192.27941672436503,0.8766625639997788,0.03125,0.1484375,0.013978494623655914,0.012074643249176729,0.1171875,-0.0019038513744791853
LlamaGen,objectnet,ObjectNet,2850,571,749,0.7445537424096109,200.2259941725696,196.28026513445792,0.9802936224418944,0.09765625,0.1171875,0.012259194395796848,0.01335113484646195,0.01953125,0.001091940450665102
LlamaGen,objectnet,ObjectNet,2851,760,721,0.6955690196364698,209.87496611475706,198.86660639015446,0.9475480095201856,0.05859375,0.1015625,0.011842105263157895,0.012482662968099861,0.04296875,0.0006405577049419658
LlamaGen,objectnet,ObjectNet,2852,776,530,0.7494164559424237,208.6948701397412,183.79772244774335,0.8807007202653001,0.0703125,0.16015625,0.011597938144329897,0.016981132075471698,0.08984375,0.0053831939311418005
LlamaGen,objectnet,ObjectNet,2853,861,603,0.7880920600250778,215.79651868608875,179.8422239803016,0.8333879762069354,0.03515625,0.16015625,0.013937282229965157,0.01658374792703151,0.125,0.002646465697066353
LlamaGen,objectnet,ObjectNet,2854,994,1116,0.6504258526066795,224.45228892993498,193.631061565996,0.8626824992033824,0.01171875,0.0703125,0.012072434607645875,0.016129032258064516,0.05859375,0.004056597650418641
LlamaGen,objectnet,ObjectNet,2855,1017,1173,0.7305776228665123,207.15704154645215,192.9374717400316,0.931358501259384,0.04296875,0.12890625,0.017699115044247787,0.01619778346121057,0.0859375,-0.0015013315830372173
LlamaGen,objectnet,ObjectNet,2856,919,1338,0.6391183632043018,219.86067676461303,206.11565296433741,0.9374830278768254,0.02734375,0.0625,0.009793253536452665,0.012705530642750373,0.03515625,0.002912277106297708
LlamaGen,objectnet,ObjectNet,2857,652,569,0.7562454850291653,203.66282021806614,185.06423949612372,0.9086795483729995,0.08984375,0.140625,0.010736196319018405,0.014059753954305799,0.05078125,0.0033235576352873934
LlamaGen,objectnet,ObjectNet,2858,878,950,0.6931926627502697,217.26014882211865,200.19091966466073,0.9214341458845574,0.01953125,0.11328125,0.012528473804100227,0.01263157894736842,0.09375,0.00010310514326819335
LlamaGen,objectnet,ObjectNet,2859,685,710,0.779747095712964,204.46949744378486,182.5788714529896,0.8929394053173448,0.06640625,0.16796875,0.014598540145985401,0.01267605633802817,0.1015625,-0.0019224838079572315
LlamaGen,objectnet,ObjectNet,2860,747,538,0.7272311053383298,211.2789974464543,188.46532706286808,0.8920211158737251,0.05859375,0.1328125,0.0107095046854083,0.020446096654275093,0.07421875,0.009736591968866793
LlamaGen,objectnet,ObjectNet,2861,807,835,0.6655150665212326,212.24359707512386,190.57798402666882,0.8979210051703634,0.05078125,0.09375,0.012391573729863693,0.02035928143712575,0.04296875,0.007967707707262055
LlamaGen,objectnet,ObjectNet,2862,680,911,0.7395137857557952,204.4401507637936,191.73208476808148,0.9378396760703097,0.0859375,0.12890625,0.011764705882352941,0.013172338090010977,0.04296875,0.0014076322076580355
LlamaGen,objectnet,ObjectNet,2863,840,707,0.7795615275813297,216.76597835005543,170.1234727473448,0.7848255249382925,0.02734375,0.12890625,0.010714285714285714,0.04384724186704385,0.1015625,0.03313295615275813
LlamaGen,objectnet,ObjectNet,2864,952,1004,0.6758344772171817,215.92400617949053,200.62002405953768,0.9291232948538795,0.01171875,0.078125,0.011554621848739496,0.01195219123505976,0.06640625,0.00039756938632026437
LlamaGen,objectnet,ObjectNet,2865,661,465,0.8215379109527762,198.92609684452714,168.97114935643907,0.8494167031714311,0.09375,0.20703125,0.012102874432677761,0.015053763440860216,0.11328125,0.0029508890081824547
LlamaGen,objectnet,ObjectNet,2866,918,598,0.7482603595135564,214.3789634941034,181.29482310515095,0.8456745015941713,0.0546875,0.15234375,0.00980392156862745,0.016722408026755852,0.09765625,0.006918486458128401
LlamaGen,objectnet,ObjectNet,2867,719,636,0.742545114195992,201.35762066568495,188.08560665326362,0.9340873518044945,0.09765625,0.140625,0.012517385257301807,0.014150943396226415,0.04296875,0.0016335581389246082
LlamaGen,objectnet,ObjectNet,2868,766,699,0.7496871696604998,203.1225032264929,198.45272315562022,0.9770100309089553,0.08203125,0.10546875,0.01174934725848564,0.011444921316165951,0.0234375,-0.0003044259423196881
LlamaGen,objectnet,ObjectNet,2869,863,1204,0.6175937296689675,216.31544842495728,203.85240638861796,0.9423848729848672,0.05078125,0.06640625,0.011587485515643106,0.019933554817275746,0.015625,0.00834606930163264
LlamaGen,objectnet,ObjectNet,2870,819,724,0.7969798770903743,213.35672595948995,186.36610852113986,0.8734953523636523,0.0390625,0.140625,0.01098901098901099,0.013812154696132596,0.1015625,0.0028231437071216062
LlamaGen,objectnet,ObjectNet,2871,913,464,1.018634097518601,195.5453168371951,140.1612984144814,0.7167714404082369,0.0625,0.29296875,0.01642935377875137,0.028017241379310345,0.23046875,0.011587887600558976
LlamaGen,objectnet,ObjectNet,2872,1065,1461,0.6631344535384793,221.721160211732,202.01069295834375,0.9111024530335048,0.0234375,0.078125,0.013145539906103286,0.012320328542094456,0.0546875,-0.0008252113640088293
